txn_id,ts,customer_id,merchant_id,device_id,pm_id,amount,status,is_abuse,scenario_id,split
T41358,2026-02-26 01:07:59,C840,M16,D261,P2187,23.46130144139681,success,0,background,val
T41359,2026-02-26 01:07:59,C79,M30,D113,P1752,50.044662818818026,success,0,background,val
T41360,2026-02-26 01:08:08,C736,M54,D870,P1674,33.43768911132451,success,0,background,val
T41361,2026-02-26 01:08:44,C1395,M52,D124,P2077,12.728190015196125,success,0,background,val
T41362,2026-02-26 01:08:51,C1187,M5,D607,P2084,29.375000081267128,success,0,background,val
T41363,2026-02-26 01:09:10,C1111,M0,D506,P1012,33.649943173193556,success,0,background,val
T41364,2026-02-26 01:10:19,C1819,M26,D783,P1562,45.787932768275546,success,0,background,val
T41365,2026-02-26 01:13:39,C1094,M56,D859,P1341,35.61829229558975,success,0,background,val
T41366,2026-02-26 01:24:54,C329,M58,D32,P2457,242.17687176005728,success,0,background,val
T41367,2026-02-26 01:29:37,C574,M9,D598,P1146,82.09615411670802,success,0,background,val
T41368,2026-02-26 01:30:50,C801,M11,D27,P792,11.66460443931436,success,0,background,val
T41369,2026-02-26 01:32:13,C1016,M50,D893,P1858,41.7517208987521,success,0,background,val
T41370,2026-02-26 01:33:13,C729,M63,D723,P747,44.643017733644555,success,0,background,val
T41371,2026-02-26 01:33:29,C1681,M34,D654,P1974,32.30080582230834,success,0,background,val
T41372,2026-02-26 01:36:11,C1375,M31,D893,P236,14.021212413831282,success,0,background,val
T41373,2026-02-26 01:43:56,C666,M97,D692,P2431,61.279948522841075,success,0,background,val
T41374,2026-02-26 01:44:17,C1008,M6,D240,P931,2.207181267034955,success,0,background,val
T41375,2026-02-26 01:45:33,C1845,M74,D609,P1902,76.40938614186442,success,0,background,val
T41376,2026-02-26 01:46:17,C1078,M33,D961,P1535,64.17828356647694,success,0,background,val
T41377,2026-02-26 01:47:00,C723,M57,D393,P1858,26.856867561632072,success,0,background,val
T41378,2026-02-26 01:48:16,C1021,M21,D243,P2096,10.590466788716608,success,0,background,val
T41379,2026-02-26 01:52:02,C434,M61,D625,P1019,13.613092915570588,success,0,background,val
T41380,2026-02-26 01:52:02,C140,M3,D344,P428,18.51386814145127,success,0,background,val
T41381,2026-02-26 01:53:52,C440,M97,D319,P1543,52.14564422670889,success,0,background,val
T41382,2026-02-26 01:55:21,C150,M0,D767,P2131,47.013494414483745,success,0,background,val
T41383,2026-02-26 01:56:38,C99,M84,D661,P2492,19.930358365635517,success,0,background,val
T41384,2026-02-26 01:57:11,C14,M60,D643,P1556,95.2456962824406,success,0,background,val
T41385,2026-02-26 01:58:59,C1839,M75,D574,P926,19.770670483925358,success,0,background,val
T41386,2026-02-26 02:00:55,C359,M49,D330,P1250,17.83711014103671,success,0,background,val
T41387,2026-02-26 02:01:12,C721,M10,D673,P748,30.321242118974812,success,0,background,val
T41388,2026-02-26 02:01:44,C1165,M80,D732,P725,34.849120613271296,success,0,background,val
T41389,2026-02-26 02:04:06,C1647,M40,D151,P1722,123.95727617915638,failed,0,background,val
T41390,2026-02-26 02:06:17,C366,M61,D915,P1304,3.526244767514747,success,0,background,val
T41391,2026-02-26 02:08:22,C1904,M57,D699,P817,20.047290089861306,success,0,background,val
T41392,2026-02-26 02:09:04,C447,M21,D947,P2311,7.168692226274963,success,0,background,val
T41393,2026-02-26 02:10:37,C1075,M21,D848,P1805,14.492871559229023,success,0,background,val
T41394,2026-02-26 02:11:38,C764,M50,D223,P455,37.221422660662626,success,0,background,val
T41395,2026-02-26 02:12:28,C112,M75,D620,P1946,73.68727530414924,success,0,background,val
T41396,2026-02-26 02:13:50,C78,M63,D443,P2314,24.821667196648768,success,0,background,val
T41397,2026-02-26 02:16:51,C1630,M86,D913,P2055,22.13520240230941,success,0,background,val
T41398,2026-02-26 02:18:16,C962,M99,D432,P1261,117.09834074021768,success,0,background,val
T41399,2026-02-26 02:19:23,C1661,M68,D820,P1081,202.7394499414382,success,0,background,val
T41400,2026-02-26 02:22:04,C1783,M79,D317,P1480,23.322356530369923,success,0,background,val
T41401,2026-02-26 02:22:10,C1681,M18,D461,P226,14.611632857987223,success,0,background,val
T41402,2026-02-26 02:22:40,C1302,M69,D850,P2410,81.14812385481957,success,0,background,val
T41403,2026-02-26 02:22:41,C419,M95,D642,P2287,180.6674581497505,failed,0,background,val
T41404,2026-02-26 02:24:03,C717,M44,D542,P557,130.3530265838897,failed,0,background,val
T41405,2026-02-26 02:24:08,C1250,M41,D612,P713,40.9942355579172,success,0,background,val
T41406,2026-02-26 02:25:09,C1505,M69,D718,P322,59.04216973159321,success,0,background,val
T41407,2026-02-26 02:25:22,C846,M9,D761,P1942,87.13676306352254,success,0,background,val
T41408,2026-02-26 02:28:43,C1911,M80,D464,P289,59.6168648559585,success,0,background,val
T41409,2026-02-26 02:30:28,C378,M49,D635,P2499,111.40700662137321,success,0,background,val
T41410,2026-02-26 02:32:28,C1289,M98,D120,P1,2.6217658420382195,success,0,background,val
T41411,2026-02-26 02:43:27,C883,M27,D881,P2342,46.776147049626495,success,0,background,val
T41412,2026-02-26 02:43:29,C1140,M60,D788,P810,124.45972248889558,success,0,background,val
T41413,2026-02-26 02:44:13,C1163,M71,D447,P2435,7.170037078215554,success,0,background,val
T41414,2026-02-26 02:44:35,C482,M54,D224,P907,66.55016669768271,success,0,background,val
T41415,2026-02-26 02:48:39,C1125,M86,D905,P1984,32.61894591141814,success,0,background,val
T41416,2026-02-26 02:51:36,C1348,M37,D234,P564,7.385450549561125,success,0,background,val
T41417,2026-02-26 02:51:59,C757,M72,D775,P1582,14.45857167834514,success,0,background,val
T41418,2026-02-26 02:59:18,C1269,M54,D809,P553,47.15697080913408,failed,0,background,val
T41419,2026-02-26 03:02:49,C909,M92,D12,P19,126.11239115833807,success,0,background,val
T41420,2026-02-26 03:05:14,C331,M31,D687,P353,16.969615492843584,success,0,background,val
T41421,2026-02-26 03:05:51,C717,M55,D422,P1655,30.084948728792494,success,0,background,val
T41422,2026-02-26 03:06:58,C960,M78,D359,P2399,7.094814632360788,success,0,background,val
T41423,2026-02-26 03:07:11,C223,M85,D568,P1695,104.63338695444034,success,0,background,val
T41424,2026-02-26 03:11:00,C277,M44,D104,P2087,154.28876250375083,success,0,background,val
T41425,2026-02-26 03:11:34,C681,M41,D367,P624,21.57941711808846,success,0,background,val
T41426,2026-02-26 03:12:35,C1815,M32,D151,P953,36.348490828943184,success,0,background,val
T41427,2026-02-26 03:16:40,C109,M91,D384,P41,21.91593898988151,success,0,background,val
T41428,2026-02-26 03:17:10,C1725,M27,D246,P250,7.283002096394437,success,0,background,val
T41429,2026-02-26 03:17:44,C1381,M83,D139,P2332,11.215496584450626,success,0,background,val
T41430,2026-02-26 03:19:34,C591,M92,D0,P1669,209.11623756542414,success,0,background,val
T41431,2026-02-26 03:23:31,C1178,M5,D14,P20,15.179636882803816,success,0,background,val
T41432,2026-02-26 03:23:49,C1425,M13,D549,P1457,14.08401824765285,success,0,background,val
T41433,2026-02-26 03:28:07,C1794,M28,D197,P911,115.26032870895848,success,0,background,val
T41434,2026-02-26 03:29:56,C1396,M50,D482,P2145,68.12270346384872,success,0,background,val
T41435,2026-02-26 03:33:06,C385,M3,D615,P1609,13.399874769592996,success,0,background,val
T41436,2026-02-26 03:34:32,C1780,M91,D322,P1094,27.576417455009516,success,0,background,val
T41437,2026-02-26 03:34:40,C1933,M74,D378,P2433,178.65330998744494,success,0,background,val
T41438,2026-02-26 03:34:59,C1038,M4,D741,P1361,73.02031291286215,success,0,background,val
T41439,2026-02-26 03:35:23,C837,M26,D205,P90,43.1803553289809,success,0,background,val
T41440,2026-02-26 03:36:27,C1315,M61,D638,P2303,8.381883273191583,success,0,background,val
T41441,2026-02-26 03:38:11,C1125,M68,D3,P609,420.3269035096963,success,0,background,val
T41442,2026-02-26 03:41:23,C1820,M95,D84,P574,167.0970504113088,success,0,background,val
T41443,2026-02-26 03:41:31,C724,M62,D629,P326,65.2769372479538,failed,0,background,val
T41444,2026-02-26 03:41:37,C1845,M55,D808,P2253,30.11023644389977,success,0,background,val
T41445,2026-02-26 03:42:34,C1809,M95,D656,P1748,91.67601591012135,success,0,background,val
T41446,2026-02-26 03:43:24,C937,M30,D233,P1404,150.94949015104547,success,0,background,val
T41447,2026-02-26 03:44:09,C331,M79,D955,P1677,11.157041496935825,success,0,background,val
T41448,2026-02-26 03:44:39,C723,M81,D233,P170,30.821973544136807,success,0,background,val
T41449,2026-02-26 03:45:51,C1776,M42,D853,P1266,28.162811385823957,success,0,background,val
T41450,2026-02-26 03:47:45,C419,M25,D771,P1645,10.2132983413118,success,0,background,val
T41451,2026-02-26 03:48:12,C63,M17,D64,P741,102.68784195768352,success,0,background,val
T41452,2026-02-26 03:49:22,C489,M40,D491,P1631,168.0330676840014,success,0,background,val
T41453,2026-02-26 03:49:25,C320,M79,D696,P1368,29.89946651798101,success,0,background,val
T41454,2026-02-26 03:50:07,C540,M47,D757,P139,35.831852580260396,success,0,background,val
T41455,2026-02-26 03:54:13,C1197,M2,D682,P1443,230.7280467258262,success,0,background,val
T41456,2026-02-26 03:55:43,C705,M87,D730,P1570,8.056532990998926,success,0,background,val
T41457,2026-02-26 03:59:08,C696,M14,D501,P1795,21.633592021431525,success,0,background,val
T41458,2026-02-26 04:04:16,C635,M52,D952,P12,31.02025238754425,success,0,background,val
T41459,2026-02-26 04:05:08,C240,M27,D948,P1653,10.510973574114095,success,0,background,val
T41460,2026-02-26 04:07:04,C570,M41,D427,P2381,82.85195114085364,success,0,background,val
T41461,2026-02-26 04:07:37,C1382,M0,D40,P206,7.968890529465003,success,0,background,val
T41462,2026-02-26 04:07:39,C1416,M74,D971,P80,93.0814480995285,success,0,background,val
T41463,2026-02-26 04:11:02,C333,M38,D419,P762,90.55595176926084,success,0,background,val
T41464,2026-02-26 04:13:57,C1042,M70,D30,P2495,608.7432554840268,success,0,background,val
T41465,2026-02-26 04:29:26,C848,M55,D270,P2305,43.78877293596409,success,0,background,val
T41466,2026-02-26 04:34:52,C546,M18,D600,P970,25.447565566425272,success,0,background,val
T41467,2026-02-26 04:35:04,C1680,M14,D536,P649,19.386492159262406,success,0,background,val
T41468,2026-02-26 04:35:57,C817,M18,D187,P1376,18.627587235448335,success,0,background,val
T41469,2026-02-26 04:35:57,C1806,M94,D322,P1252,50.967034637200335,success,0,background,val
T41470,2026-02-26 04:37:43,C202,M43,D63,P660,6.447592346047567,success,0,background,val
T41471,2026-02-26 04:40:16,C1074,M28,D479,P2344,26.66962213177927,success,0,background,val
T41472,2026-02-26 04:40:34,C1887,M23,D575,P1107,7.798517566247847,success,0,background,val
T41473,2026-02-26 04:40:41,C1360,M11,D610,P1873,28.115654490696382,success,0,background,val
T41474,2026-02-26 04:40:49,C612,M75,D568,P1380,10.574297660146435,failed,0,background,val
T41475,2026-02-26 04:42:13,C361,M80,D712,P2272,79.39842008196975,success,0,background,val
T41476,2026-02-26 04:43:03,C1945,M26,D308,P2150,66.59919997504551,success,0,background,val
T41477,2026-02-26 04:43:19,C1180,M55,D548,P2180,55.40593001237787,success,0,background,val
T41478,2026-02-26 04:52:27,C987,M6,D620,P95,1.234722538431549,success,0,background,val
T41479,2026-02-26 04:53:47,C1110,M60,D318,P2292,29.05228350782512,failed,0,background,val
T41480,2026-02-26 04:56:10,C981,M9,D809,P1871,86.87035487101082,failed,0,background,val
T41481,2026-02-26 05:03:41,C855,M63,D575,P1995,48.646781292968186,success,0,background,val
T41482,2026-02-26 05:07:08,C1304,M92,D827,P1651,221.30414914969023,success,0,background,val
T41483,2026-02-26 05:08:21,C1131,M69,D260,P1205,167.48129921784755,success,0,background,val
T41484,2026-02-26 05:09:18,C377,M21,D383,P1014,21.672966979010667,success,0,background,val
T41485,2026-02-26 05:10:39,C1988,M94,D589,P102,32.89636122607912,success,0,background,val
T41486,2026-02-26 05:12:03,C1586,M66,D942,P2034,11.78762516744251,success,0,background,val
T41487,2026-02-26 05:14:27,C1656,M5,D78,P1418,24.723568720051247,success,0,background,val
T41488,2026-02-26 05:21:24,C1590,M53,D164,P1892,39.62115698032156,success,0,background,val
T41489,2026-02-26 05:23:12,C880,M10,D787,P1330,74.66112389312735,success,0,background,val
T41490,2026-02-26 05:30:36,C681,M75,D476,P1796,74.65545497824355,success,0,background,val
T41491,2026-02-26 05:33:05,C342,M63,D70,P2354,15.998485303020574,failed,0,background,val
T41492,2026-02-26 05:38:04,C626,M6,D580,P1796,2.6669254072033834,success,0,background,val
T41493,2026-02-26 05:38:07,C1447,M55,D235,P1471,49.6606553932945,success,0,background,val
T41494,2026-02-26 05:38:19,C1922,M52,D696,P1767,34.60531604819733,success,0,background,val
T41495,2026-02-26 05:39:40,C678,M8,D208,P1927,172.08211645929688,success,0,background,val
T41496,2026-02-26 05:40:21,C1343,M70,D304,P1095,713.0207604520077,success,0,background,val
T41497,2026-02-26 05:43:08,C253,M36,D172,P1958,20.209768570034555,success,0,background,val
T41498,2026-02-26 05:44:49,C880,M32,D459,P831,120.64882550511813,success,0,background,val
T41499,2026-02-26 05:45:10,C1182,M5,D882,P2165,12.55694090063475,failed,0,background,val
T41500,2026-02-26 05:45:57,C1987,M47,D918,P880,23.173747969068838,success,0,background,val
T41501,2026-02-26 05:47:58,C1867,M11,D676,P846,44.58114402455562,success,0,background,val
T41502,2026-02-26 05:48:02,C1999,M92,D578,P700,120.66791442302127,success,0,background,val
T41503,2026-02-26 05:48:56,C1162,M93,D619,P2436,18.315679618061633,success,0,background,val
T41504,2026-02-26 05:50:29,C147,M84,D184,P1863,38.75558082055518,success,0,background,val
T41505,2026-02-26 05:56:38,C1705,M46,D777,P1741,81.31586097238063,success,0,background,val
T41506,2026-02-26 06:05:26,C331,M67,D10,P2287,60.624572365429096,success,0,background,val
T41507,2026-02-26 06:08:10,C366,M74,D749,P2257,72.56400558136481,success,0,background,val
T41508,2026-02-26 06:08:33,C687,M21,D870,P1532,8.646507335977407,success,0,background,val
T41509,2026-02-26 06:10:56,C97,M40,D432,P172,75.20349553770087,success,0,background,val
T41510,2026-02-26 06:12:58,C1104,M29,D57,P2226,26.84295522280294,success,0,background,val
T41511,2026-02-26 06:16:01,C1343,M30,D360,P2011,47.918278299115606,success,0,background,val
T41512,2026-02-26 06:18:01,C732,M48,D179,P1859,43.93389945960011,success,0,background,val
T41513,2026-02-26 06:18:16,C125,M78,D503,P319,6.234248263095261,failed,0,background,val
T41514,2026-02-26 06:19:10,C402,M79,D169,P1394,12.29974099603708,success,0,background,val
T41515,2026-02-26 06:20:05,C693,M41,D48,P667,46.19456155874291,success,0,background,val
T41516,2026-02-26 06:20:22,C694,M1,D681,P1591,724.3709362739828,success,0,background,val
T41517,2026-02-26 06:20:33,C1348,M10,D31,P444,67.02186950874514,success,0,background,val
T41518,2026-02-26 06:21:48,C1062,M25,D990,P337,2.8940669946878543,success,0,background,val
T41519,2026-02-26 06:26:51,C1966,M45,D310,P1815,20.22524198643596,success,0,background,val
T41520,2026-02-26 06:28:29,C1806,M65,D221,P1985,41.160369786009156,success,0,background,val
T41521,2026-02-26 06:30:38,C1091,M27,D760,P315,10.292586981014901,success,0,background,val
T41522,2026-02-26 06:32:42,C1071,M5,D84,P1481,46.669447923699785,success,0,background,val
T41523,2026-02-26 06:34:02,C1683,M42,D598,P2446,24.353273059972054,failed,0,background,val
T41524,2026-02-26 06:37:04,C1866,M93,D449,P921,10.367433082196701,success,0,background,val
T41525,2026-02-26 06:37:58,C986,M85,D834,P2464,68.58219318402868,success,0,background,val
T41526,2026-02-26 06:38:29,C1028,M4,D617,P369,44.48823147447816,success,0,background,val
T41527,2026-02-26 06:39:44,C732,M4,D507,P794,88.77750085864136,success,0,background,val
T41528,2026-02-26 06:40:08,C428,M82,D875,P742,11.310924190924993,success,0,background,val
T41529,2026-02-26 06:40:17,C1847,M25,D128,P489,3.440785012890527,success,0,background,val
T41530,2026-02-26 06:44:08,C1375,M35,D990,P81,46.88050236924285,success,0,background,val
T41531,2026-02-26 06:44:54,C396,M78,D491,P2120,16.465293419028008,success,0,background,val
T41532,2026-02-26 06:49:54,C494,M15,D767,P2194,77.11310006128588,success,0,background,val
T41533,2026-02-26 06:53:57,C1010,M54,D716,P908,48.44463478825017,success,0,background,val
T41534,2026-02-26 06:55:11,C494,M18,D699,P241,9.53092560360597,success,0,background,val
T41535,2026-02-26 06:57:44,C1553,M67,D902,P2101,27.11048777126735,success,0,background,val
T41536,2026-02-26 06:59:26,C600,M62,D489,P194,42.517393109264084,failed,0,background,val
T41537,2026-02-26 06:59:30,C1776,M53,D732,P1778,41.54818115260426,success,0,background,val
T41538,2026-02-26 07:01:37,C1185,M91,D615,P819,11.272239363460514,failed,0,background,val
T41539,2026-02-26 07:01:57,C1464,M22,D784,P2026,43.25490687546707,success,0,background,val
T41540,2026-02-26 07:03:46,C1605,M95,D803,P69,104.58648001020482,success,0,background,val
T41541,2026-02-26 07:04:01,C472,M74,D754,P2274,140.084258848437,success,0,background,val
T41542,2026-02-26 07:07:04,C1046,M56,D438,P360,111.31898098095805,success,0,background,val
T41543,2026-02-26 07:07:15,C1683,M18,D890,P1613,31.664899329736585,success,0,background,val
T41544,2026-02-26 07:08:56,C734,M92,D770,P1281,146.08211797336043,success,0,background,val
T41545,2026-02-26 07:14:07,C1046,M88,D813,P2167,49.96923786457195,success,0,background,val
T41546,2026-02-26 07:14:10,C834,M21,D116,P448,13.540787839882467,success,0,background,val
T41547,2026-02-26 07:15:51,C1608,M69,D530,P1396,124.4420311472819,success,0,background,val
T41548,2026-02-26 07:23:03,C1042,M64,D832,P1887,12.610611991278445,success,0,background,val
T41549,2026-02-26 07:24:04,C636,M82,D103,P1085,8.699642651624538,success,0,background,val
T41550,2026-02-26 07:35:07,C1740,M30,D791,P707,22.640069580826594,success,0,background,val
T41551,2026-02-26 07:40:56,C1626,M85,D904,P2219,22.73160779942174,success,0,background,val
T41552,2026-02-26 07:42:54,C88,M55,D893,P95,28.405255527550306,success,0,background,val
T41553,2026-02-26 07:43:28,C1707,M56,D416,P206,101.65433570262965,success,0,background,val
T41554,2026-02-26 07:50:51,C885,M9,D688,P2430,98.35700494189861,success,0,background,val
T41555,2026-02-26 07:51:40,C1033,M5,D18,P2013,22.634265074167203,success,0,background,val
T41556,2026-02-26 07:52:41,C1425,M29,D845,P1345,60.60942598204511,failed,0,background,val
T41557,2026-02-26 07:56:02,C137,M41,D131,P359,84.83849078460514,success,0,background,val
T41558,2026-02-26 07:57:58,C14,M24,D84,P805,3.7814143153468063,success,0,background,val
T41559,2026-02-26 07:58:10,C1033,M12,D162,P766,176.77211507817805,success,0,background,val
T41560,2026-02-26 07:58:28,C979,M83,D351,P1622,60.09211011059268,success,0,background,val
T41561,2026-02-26 07:59:17,C279,M99,D109,P1719,33.26289670821642,success,0,background,val
T41562,2026-02-26 08:00:17,C1203,M91,D628,P481,8.29348954391777,success,0,background,val
T41563,2026-02-26 08:00:24,C747,M65,D232,P2493,56.760794524654735,success,0,background,val
T41564,2026-02-26 08:06:27,C526,M58,D694,P68,339.3929480104387,success,0,background,val
T41565,2026-02-26 08:09:32,C1467,M6,D879,P1663,2.793504486615766,success,0,background,val
T41566,2026-02-26 08:09:45,C367,M12,D336,P1317,42.044980405165035,success,0,background,val
T41567,2026-02-26 08:09:47,C1943,M12,D74,P1050,59.88409990849366,success,0,background,val
